user_id,chat_id,language,number_messages,handling_time,start_time,website,website_summary
User 1439,12450,English,15,1195.0,2018-06-18 07:39:52.539524,Website B,Website B
User 1439,12451,English,19,671.0,2018-06-18 08:50:43.697816,Website E,Other
User 1439,12452,English,3,230.0,2018-06-18 08:50:04.363815,Website J,Other
User 1439,12453,English,46,2482.0,2018-06-18 10:09:57.726356,Website F,Other
User 1439,12454,English,20,790.0,2018-06-18 09:14:29.336419,Website F,Other
User 1439,12455,English,20,1227.0,2018-06-18 08:44:51.379819,Website G,Other
User 1439,12456,English,12,778.0,2018-06-18 09:58:36.295446,Website E,Other
User 1439,12458,English,44,1432.0,2018-06-18 09:10:41.749974,Website D,Website D
User 1350,12459,English,26,1305.0,2018-06-18 08:53:43.223977,Website C,Website C
User 1350,12460,English,30,1317.0,2018-06-18 08:35:58.086131,Website E,Other
User 1350,12461,English,18,1069.0,2018-06-18 08:42:03.397621,Website C,Website C
User 1350,12462,English,23,1375.0,2018-06-18 10:20:50.843590,Website B,Website B
User 1350,12463,English,52,1586.0,2018-06-18 10:41:08.095719,Website H,Other
User 1350,12464,English,18,890.0,2018-06-18 09:50:48.626754,Website G,Other
User 1350,12465,English,12,593.0,2018-06-18 08:53:57.898280,Website C,Website C
User 1350,12467,English,34,1876.0,2018-06-18 09:49:28.723759,Website D,Website D
User 1350,12469,English,13,448.0,2018-06-18 10:36:28.684296,Website D,Website D
User 1350,12470,English,12,801.0,2018-06-18 09:21:32.063222,Website C,Website C
User 1350,12471,English,15,857.0,2018-06-18 10:05:27.269736,Website D,Website D
User 1350,12472,English,46,1498.0,2018-06-18 10:16:14.759227,Website C,Website C
User 1350,12474,English,5,321.0,2018-06-18 09:20:12.274322,Website D,Website D
User 1350,12478,English,12,497.0,2018-06-18 10:31:20.493716,Website E,Other
User 1350,12479,English,4,376.0,2018-06-18 10:51:53.093143,Website C,Website C
User 1350,12480,English,13,836.0,2018-06-18 10:08:11.277345,Website C,Website C
User 1350,12481,English,37,890.0,2018-06-18 10:31:32.658983,Website C,Website C
User 1350,12482,English,29,1607.0,2018-06-18 11:22:59.185987,Website C,Website C
User 1350,12485,English,3,199.0,2018-06-18 11:14:58.257167,Website D,Website D
User 1350,12486,English,29,1327.0,2018-06-18 11:13:09.099614,Website C,Website C
User 1350,12487,English,9,550.0,2018-06-18 11:53:49.993743,Website B,Website B
User 1350,12488,English,9,422.0,2018-06-18 12:09:26.619792,Website D,Website D
User 1350,12489,English,27,2008.0,2018-06-18 11:21:27.654099,Website B,Website B
User 1350,12490,English,23,2026.0,2018-06-18 11:13:02.529434,Website C,Website C
User 1350,12491,English,36,2793.0,2018-06-18 12:44:22.446244,Website B,Website B
User 1350,12493,English,25,1216.0,2018-06-18 11:34:04.917594,Website B,Website B
User 1391,12494,English,8,570.0,2018-06-18 12:58:58.789106,Website C,Website C
User 1350,12496,English,39,1842.0,2018-06-18 12:18:36.939431,Website D,Website D
User 1391,12497,English,29,898.0,2018-06-18 12:32:24.513654,Website D,Website D
User 1391,12498,English,12,658.0,2018-06-18 11:43:17.215885,Website B,Website B
User 1391,12500,English,5,352.0,2018-06-18 11:55:49.262191,Website C,Website C
User 1391,12501,English,10,435.0,2018-06-18 11:47:58.821621,Website C,Website C
User 1350,12502,English,18,1058.0,2018-06-18 12:20:37.818933,Website C,Website C
User 1350,12503,English,9,389.0,2018-06-18 11:59:58.876614,Website C,Website C
User 1350,12504,English,24,1123.0,2018-06-18 11:58:11.810886,Website B,Website B
User 1350,12505,English,13,739.0,2018-06-18 11:50:03.003360,Website C,Website C
User 1350,12506,English,71,2539.0,2018-06-18 13:42:28.755789,Website D,Website D
User 1350,12507,English,23,1219.0,2018-06-18 13:51:34.035863,Website C,Website C
User 1350,12508,English,8,502.0,2018-06-18 12:31:05.529445,Website C,Website C
User 1350,12509,English,26,1160.0,2018-06-18 12:52:53.313337,Website C,Website C
User 1350,12510,English,32,1496.0,2018-06-18 12:57:43.249930,Website D,Website D
User 1350,12512,English,14,405.0,2018-06-18 13:21:35.658045,Website D,Website D
User 1350,12514,English,9,1135.0,2018-06-18 13:09:50.555491,Website B,Website B
User 1350,12515,English,30,1425.0,2018-06-18 13:36:22.363203,Website C,Website C
User 1350,12516,English,19,986.0,2018-06-18 13:19:30.682503,Website D,Website D
User 1391,12519,English,23,1089.0,2018-06-18 13:02:56.373372,Website E,Other
User 1391,12520,English,7,403.0,2018-06-18 14:08:19.800924,Website E,Other
User 1391,12521,English,13,947.0,2018-06-18 12:58:00.219318,Website D,Website D
User 1391,12522,English,19,697.0,2018-06-18 14:04:46.507816,Website D,Website D
User 1391,12524,English,6,436.0,2018-06-18 12:44:22.967180,Website I,Other
User 1391,12526,English,7,499.0,2018-06-18 13:40:57.309809,Website B,Website B
User 1495,12527,English,28,1904.0,2018-06-18 14:38:58.324175,Website D,Website D
User 1495,12529,English,12,1214.0,2018-06-18 13:35:50.342681,Website C,Website C
User 1391,12530,English,10,589.0,2018-06-18 13:10:53.112718,Website C,Website C
User 1391,12531,English,8,500.0,2018-06-18 13:25:23.587964,Website C,Website C
User 1495,12532,English,17,1471.0,2018-06-18 13:45:16.313846,Website B,Website B
User 1395,12533,English,23,678.0,2018-06-18 13:30:30.564162,Website C,Website C
User 1391,12534,English,12,733.0,2018-06-18 14:52:18.536844,Website D,Website D
User 1391,12535,English,12,706.0,2018-06-18 14:03:42.161273,Website D,Website D
User 1395,12536,English,21,1783.0,2018-06-18 14:03:39.565047,Website C,Website C
User 1395,12537,English,16,589.0,2018-06-18 13:43:12.736162,Website D,Website D
User 1495,12538,English,23,1476.0,2018-06-18 15:41:27.645417,Website G,Other
User 1391,12539,English,12,628.0,2018-06-18 15:17:48.061446,Website B,Website B
User 1391,12540,English,78,4284.0,2018-06-18 15:09:41.519271,Website D,Website D
User 1395,12541,English,20,1024.0,2018-06-18 15:21:41.088572,Website D,Website D
User 1495,12542,English,6,405.0,2018-06-18 13:44:15.942459,Website D,Website D
User 1391,12543,English,14,905.0,2018-06-18 14:03:41.240033,Website C,Website C
User 1495,12544,English,21,909.0,2018-06-18 14:41:23.829505,Website E,Other
User 1391,12545,English,10,720.0,2018-06-18 15:05:26.380934,Website B,Website B
User 1395,12546,English,19,1628.0,2018-06-18 15:16:11.397029,Website C,Website C
User 1391,12547,English,19,1142.0,2018-06-18 14:50:56.754532,Website D,Website D
User 1495,12548,English,9,502.0,2018-06-18 15:10:29.691161,Website D,Website D
User 1395,12549,English,13,706.0,2018-06-18 15:36:40.002042,Website C,Website C
User 1358,12550,English,15,710.0,2018-06-18 15:57:23.101158,Website B,Website B
User 1495,12551,English,14,973.0,2018-06-18 14:27:18.514267,Website C,Website C
User 1358,12552,English,13,828.0,2018-06-18 15:53:15.833610,Website G,Other
User 1395,12553,English,19,939.0,2018-06-18 16:03:49.532094,Website F,Other
User 1358,12554,English,15,1248.0,2018-06-18 14:41:45.092312,Website D,Website D
User 1391,12555,English,20,1263.0,2018-06-18 16:17:38.179233,Website E,Other
User 1495,12556,English,12,751.0,2018-06-18 15:57:13.407107,Website C,Website C
User 1358,12557,English,14,753.0,2018-06-18 15:08:23.762632,Website E,Other
User 1495,12558,English,7,544.0,2018-06-18 15:17:19.484499,Website C,Website C
User 1358,12559,English,15,565.0,2018-06-18 16:20:24.976795,Website D,Website D
User 1495,12560,English,17,755.0,2018-06-18 15:33:57.932897,Website C,Website C
User 1495,12561,English,144,3282.0,2018-06-18 17:01:03.227973,Website D,Website D
User 1391,12562,English,18,689.0,2018-06-18 15:54:39.660896,Website C,Website C
User 1391,12563,English,16,563.0,2018-06-18 15:56:35.502485,Website D,Website D
User 1358,12564,English,23,1280.0,2018-06-18 16:30:11.794251,Website B,Website B
User 1391,12565,English,8,435.0,2018-06-18 14:51:50.332919,Website C,Website C
User 1358,12566,English,16,1377.0,2018-06-18 16:57:21.040809,Website D,Website D
User 1495,12567,English,3,214.0,2018-06-18 16:21:03.376517,Website C,Website C
User 1358,12568,English,31,1670.0,2018-06-18 15:52:39.080607,Website B,Website B
User 1495,12569,English,10,408.0,2018-06-18 16:30:41.931869,Website C,Website C
User 1358,12570,English,12,710.0,2018-06-18 15:31:17.494249,Website C,Website C
User 1495,12571,English,31,2045.0,2018-06-18 16:00:42.603982,Website F,Other
User 1495,12572,English,12,1393.0,2018-06-18 16:11:13.139055,Website D,Website D
User 1358,12573,English,18,904.0,2018-06-18 16:49:57.319701,Website D,Website D
User 1358,12574,English,8,516.0,2018-06-18 16:02:31.840183,Website C,Website C
User 1358,12575,English,6,558.0,2018-06-18 16:37:47.431782,Website C,Website C
User 1495,12576,English,10,749.0,2018-06-18 16:52:23.498865,Website E,Other
User 1358,12577,English,17,1544.0,2018-06-18 16:12:58.010299,Website D,Website D
User 1358,12578,English,27,2237.0,2018-06-18 17:01:17.490140,Website B,Website B
User 1358,12579,English,3,321.0,2018-06-18 16:07:50.919022,Website E,Other
User 1495,12580,English,22,941.0,2018-06-18 16:21:50.319249,Website D,Website D
User 1495,12581,English,8,471.0,2018-06-18 16:17:27.123267,Website D,Website D
User 1495,12582,English,4,437.0,2018-06-18 17:27:01.359594,Website I,Other
User 1495,12583,English,12,716.0,2018-06-18 16:53:47.801578,Website C,Website C
User 1529,12584,English,15,1030.0,2018-06-18 17:28:22.414375,Website E,Other
User 1495,12585,English,7,708.0,2018-06-18 16:54:53.060375,Website D,Website D
User 1495,12586,English,9,570.0,2018-06-18 16:20:32.128557,Website D,Website D
User 1495,12587,English,8,599.0,2018-06-18 17:17:11.269146,Website B,Website B
User 1495,12588,English,8,527.0,2018-06-18 15:57:51.450607,Website B,Website B
User 1495,12589,English,12,747.0,2018-06-18 16:06:16.553646,Website D,Website D
User 1495,12590,English,6,477.0,2018-06-18 17:51:00.884935,Website C,Website C
User 1495,12591,English,3,420.0,2018-06-18 16:32:55.118871,Website C,Website C
User 1391,12592,English,11,582.0,2018-06-18 17:34:02.784391,Website C,Website C
User 1391,12593,English,13,755.0,2018-06-18 16:43:34.447762,Website B,Website B
User 1391,12594,English,12,654.0,2018-06-18 17:53:43.259059,Website B,Website B
User 1391,12595,English,7,392.0,2018-06-18 16:32:06.576334,Website D,Website D
User 1358,12596,English,8,423.0,2018-06-18 17:11:31.025731,Website B,Website B
User 1391,12597,English,9,580.0,2018-06-18 17:01:52.423157,Website C,Website C
User 1358,12598,English,4,408.0,2018-06-18 17:38:43.952827,Website D,Website D
User 1391,12599,English,13,757.0,2018-06-18 17:16:14.742720,Website G,Other
User 1358,12600,English,20,1093.0,2018-06-18 16:55:07.453831,Website D,Website D
User 1391,12601,English,16,1992.0,2018-06-18 16:58:34.469905,Website C,Website C
User 1358,12602,English,4,445.0,2018-06-18 17:15:52.352707,Website D,Website D
User 1358,12603,English,6,495.0,2018-06-18 16:55:28.304612,Website G,Other
User 1391,12604,English,8,646.0,2018-06-18 18:34:38.395382,Website C,Website C
User 1358,12606,English,4,1038.0,2018-06-18 16:52:56.247924,Website G,Other
User 1358,12607,English,30,2738.0,2018-06-18 18:11:23.609801,Website D,Website D
User 1391,12608,English,15,908.0,2018-06-18 17:37:49.415486,Website D,Website D
User 1391,12609,English,12,518.0,2018-06-18 18:35:26.597862,Website D,Website D
User 1391,12610,English,16,1065.0,2018-06-18 18:57:19.779922,Website H,Other
User 1391,12611,English,7,363.0,2018-06-18 17:05:15.538050,Website B,Website B
User 1391,12612,English,7,578.0,2018-06-18 17:02:39.649146,Website D,Website D
User 1391,12613,English,7,226.0,2018-06-18 18:38:24.828173,Website C,Website C
User 1391,12614,English,14,729.0,2018-06-18 18:39:25.820919,Website C,Website C
User 1391,12615,English,10,608.0,2018-06-18 17:32:31.426618,Website B,Website B
User 1391,12616,English,8,491.0,2018-06-18 19:03:54.813438,Website H,Other
User 1391,12617,English,17,905.0,2018-06-18 17:55:52.697712,Website G,Other
User 1391,12618,English,7,261.0,2018-06-18 17:54:55.785034,Website D,Website D
User 1391,12619,English,5,225.0,2018-06-18 19:07:33.203651,Website D,Website D
User 1391,12620,English,10,790.0,2018-06-18 18:24:31.907651,Website H,Other
User 1391,12621,English,15,954.0,2018-06-18 18:26:20.617559,Website D,Website D
User 1391,12622,English,9,644.0,2018-06-18 19:36:14.537133,Website E,Other
User 1391,12623,English,22,1602.0,2018-06-18 19:08:51.705963,Website C,Website C
User 1391,12624,English,25,1061.0,2018-06-18 19:55:55.359894,Website F,Other
User 1391,12630,English,13,804.0,2018-06-18 19:23:04.879345,Website C,Website C
User 1391,12631,English,8,470.0,2018-06-18 20:50:08.483201,Website C,Website C
User 1391,12632,English,15,970.0,2018-06-18 20:05:23.184282,Website C,Website C
User 1391,12633,English,17,587.0,2018-06-18 19:53:30.460826,Website D,Website D
User 1391,12634,English,12,941.0,2018-06-18 21:11:11.471463,Website B,Website B
User 1391,12635,English,11,544.0,2018-06-18 19:33:48.174738,Website D,Website D
User 1391,12636,English,4,258.0,2018-06-18 21:03:19.269404,Website I,Other
User 1391,12637,English,12,735.0,2018-06-18 20:51:00.802254,Website E,Other
User 1391,12638,English,12,702.0,2018-06-18 21:02:49.441687,Website D,Website D
User 1391,12639,English,17,826.0,2018-06-18 20:06:54.452806,Website C,Website C
User 1391,12641,English,13,577.0,2018-06-18 20:51:47.407621,Website D,Website D
User 1452,12642,English,8,876.0,2018-06-18 20:47:35.041340,Website F,Other
User 1452,12643,English,8,725.0,2018-06-18 21:43:57.099344,Website C,Website C
User 1452,12644,English,10,1036.0,2018-06-18 21:43:54.330037,Website E,Other
User 1452,12645,English,12,1087.0,2018-06-18 21:55:00.246164,Website C,Website C
User 1452,12646,English,6,472.0,2018-06-18 21:49:53.649321,Website E,Other
User 1452,12647,English,34,2545.0,2018-06-18 22:43:15.418918,Website D,Website D
User 1452,12648,English,16,1333.0,2018-06-18 20:34:52.325672,Website C,Website C
User 1452,12649,English,27,3186.0,2018-06-18 21:36:04.168134,Website D,Website D
User 1452,12651,English,8,482.0,2018-06-18 22:18:06.506388,Website D,Website D
User 1452,12653,English,45,3891.0,2018-06-18 22:16:22.381807,Website D,Website D
User 1452,12655,English,7,460.0,2018-06-18 21:35:23.370421,Website F,Other
User 1452,12658,English,11,642.0,2018-06-18 21:19:01.100419,Website C,Website C
User 1452,12659,English,60,5225.0,2018-06-19 00:20:22.386764,Website D,Website D
User 1452,12660,English,26,1920.0,2018-06-18 23:06:01.106158,Website F,Other
User 1452,12665,English,17,896.0,2018-06-18 23:05:38.080942,Website G,Other
User 1452,12666,English,8,441.0,2018-06-18 22:34:07.236178,Website D,Website D
User 1452,12667,English,8,746.0,2018-06-18 22:26:03.458386,Website C,Website C
User 1452,12668,English,8,699.0,2018-06-18 22:10:36.998188,Website B,Website B
User 1452,12669,English,8,578.0,2018-06-18 22:57:38.730782,Website C,Website C
User 1452,12670,English,8,594.0,2018-06-19 00:41:22.037948,Website D,Website D
User 1452,12674,English,24,1404.0,2018-06-18 22:36:36.019485,Website C,Website C
User 1452,12675,English,9,752.0,2018-06-19 00:11:55.669739,Website D,Website D
User 1452,12678,English,26,1422.0,2018-06-19 00:06:58.747919,Website B,Website B
User 1452,12679,English,18,2038.0,2018-06-18 23:28:02.266395,Website C,Website C
User 1452,12680,English,19,1883.0,2018-06-18 23:04:50.289878,Website D,Website D
User 1452,12684,English,23,1240.0,2018-06-18 23:29:16.963380,Website E,Other
User 1452,12686,English,38,1626.0,2018-06-19 00:01:17.287916,Website C,Website C
User 1439,12687,English,8,507.0,2018-06-19 01:05:25.164984,Website B,Website B
User 1439,12689,English,38,1347.0,2018-06-19 00:32:14.889456,Website B,Website B
User 1439,12690,English,15,807.0,2018-06-19 00:42:04.969029,Website D,Website D
User 1439,12691,English,40,2338.0,2018-06-19 00:22:30.638295,Website C,Website C
User 1439,12692,English,9,660.0,2018-06-19 00:20:13.339722,Website D,Website D
User 1452,12693,English,17,826.0,2018-06-19 01:29:58.213620,Website D,Website D
User 1439,12694,English,15,1004.0,2018-06-19 01:07:41.260824,Website B,Website B
User 1452,12695,English,14,944.0,2018-06-19 01:30:40.974353,Website B,Website B
User 1452,12696,English,35,2523.0,2018-06-19 00:58:11.942423,Website C,Website C
User 1452,12697,English,28,1409.0,2018-06-19 01:06:23.330154,Website G,Other
User 1439,12698,English,14,868.0,2018-06-19 02:38:10.011017,Website B,Website B
User 1439,12700,English,23,474.0,2018-06-19 06:14:31.916521,Website C,Website C
User 1439,12701,English,6,381.0,2018-06-19 05:30:49.934603,Website B,Website B
User 1439,12702,English,28,941.0,2018-06-19 06:35:10.341524,Website B,Website B
User 1439,12703,English,10,516.0,2018-06-19 07:19:41.073667,Website D,Website D
User 1439,12704,English,17,1211.0,2018-06-19 08:02:26.360779,Website E,Other
User 1439,12705,English,19,658.0,2018-06-19 06:37:52.602119,Website F,Other
User 1439,12706,English,11,748.0,2018-06-19 07:01:00.767081,Website E,Other
User 1439,12707,English,20,965.0,2018-06-19 07:50:56.743324,Website G,Other
User 1439,12708,English,22,935.0,2018-06-19 07:22:57.686075,Website C,Website C
User 1439,12709,English,10,635.0,2018-06-19 08:54:26.570276,Website E,Other
User 1439,12710,English,8,409.0,2018-06-19 08:56:43.321260,Website B,Website B
User 1439,12711,English,12,608.0,2018-06-19 08:11:49.768439,Website B,Website B
User 1358,12712,English,14,2323.0,2018-06-19 09:29:38.778946,Website H,Other
User 1358,12713,English,11,792.0,2018-06-19 09:32:26.681693,Website C,Website C
User 1358,12714,English,16,1474.0,2018-06-19 10:15:16.383185,Website G,Other
User 1358,12715,English,8,676.0,2018-06-19 08:59:28.023653,Website D,Website D
User 1358,12716,English,21,1526.0,2018-06-19 10:24:55.587540,Website D,Website D
User 1358,12718,English,5,383.0,2018-06-19 09:18:38.465278,Website D,Website D
User 1358,12719,English,6,509.0,2018-06-19 10:45:56.924730,Website H,Other
